UNK	GMP1	GMP2	GMP3	MKP	pDC	Bcell	CD4Tcell	CD8Tcell	NKcell	CLP	Ery	LMPP	CMP	GMP	HSC	MEP	Mono	MPP
RP3-416H24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
KRT86	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0
RP11-845M18.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT81	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
RP11-845M18.6	0	0	0	0	0	3	0	0	2	64	0	0	0	0	0	0	0	0	0
KRT83	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AC121757.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT85	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KRT84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-416H24.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1020M18.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KRT6C	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT5	4	0	0	0	1	126	0	0	0	16	0	0	0	0	76	0	0	0	0
AC055736.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT74	0	0	0	0	0	0	0	7	1	12	0	0	0	0	0	0	0	0	0
KRT72	0	0	0	0	0	0	0	247	88	105	0	0	4	0	0	0	0	0	0
RP11-641A6.2	1	0	0	0	0	0	0	384	170	20	0	0	0	0	0	0	0	0	1
KRT73	10	0	0	0	0	0	0	361	68	112	0	0	0	4	1	0	1	0	1
KRT2	0	0	0	0	0	4	0	150	88	65	0	0	6	11	1	1	0	0	9
KRT1	0	0	0	0	0	0	0	156	8	0	1	3530	0	204	0	0	17	0	4
KRT77	0	0	0	0	14	0	0	14	2	0	0	27	0	0	1	0	0	0	0
RP11-641A6.3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
KRT79	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
KRT78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT8	34	79	194	30	47	40	0	7	0	0	0	0	39	140	69	299	88	4	357
KRT18	3	73	62	63	92	1	44	112	52	1	0	0	184	490	510	936	380	1	937
EIF4B	9913	10568	12803	18039	30224	29267	33279	83730	58770	35068	23072	4685	42379	83038	103390	75236	81395	44634	79317
RP11-983P16.4	111	57	69	57	162	63	368	684	575	318	164	101	292	319	398	473	364	307	466
TENC1	34	9	38	5	215	14	59	132	53	52	12	0	86	87	79	281	61	72	230
SPRYD3	30	50	100	6	132	131	542	754	760	619	104	20	163	423	667	414	463	735	531
IGFBP6	14	11	15	1	0	25	0	2	48	0	0	0	61	96	90	15	1	0	109
SOAT2	0	0	0	0	0	0	0	9	46	0	0	0	0	5	1	0	0	0	10
CSAD	378	6	0	35	35	66	88	245	73	91	235	12	44	147	84	168	111	146	168
RP11-1136G11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF740	357	327	543	2221	1606	1115	922	1424	1038	1258	781	83	866	1295	1542	885	1617	908	1001
ITGB7	47	124	493	12037	119	4991	1656	5364	3447	5300	34	2	176	849	2088	85	1442	1752	201
RARG	0	0	15	73	80	15	146	359	150	208	4	0	26	35	42	55	181	309	79
MFSD5	218	100	171	184	284	317	490	660	587	719	267	116	341	831	1230	290	942	1464	520
ESPL1	769	438	638	1334	1826	1979	19	30	73	34	483	568	560	917	1929	166	1473	136	285
PFDN5	2011	1821	1736	2389	3343	2352	19564	45138	27852	11670	8987	6188	11177	24025	18328	18953	16815	26320	23064
RP11-680A11.5	33	7	4	0	19	50	131	86	58	49	8	16	35	93	71	84	67	214	102
C12orf10	72	144	521	145	300	612	309	1308	773	445	175	111	657	2140	1507	1366	2196	1428	1791
AAAS	3977	4441	4621	5999	9317	4065	561	2166	1380	1182	705	959	3104	7861	9611	2989	9986	3147	3937
SP7	1	0	0	0	308	49	2	27	13	5	1	2	6	12	6	2	4	3	1
SP1	5236	5779	7821	10033	22081	12122	22752	25943	19026	21366	24549	16347	19069	40269	46679	26920	39539	48211	30938
AMHR2	0	0	0	0	38	0	0	0	0	0	0	0	0	271	1	20	467	0	40
PRR13	1034	1519	1536	3313	7725	4203	4341	5679	4301	5878	3572	455	2021	4890	5938	3069	4018	7281	4460
PCBP2	10752	6758	9334	15817	21023	17997	31102	45425	29708	22466	27286	17873	21426	49692	47584	34471	48816	45844	42700
MAP3K12	948	171	114	312	978	861	967	2128	1534	644	486	171	571	986	1169	1531	543	1684	1446
RP11-793H13.11	0	4	0	54	3	6	9	46	30	12	6	12	3	39	27	15	32	65	36
TARBP2	92	115	130	13	264	80	64	195	121	77	20	6	178	454	530	277	537	158	396
RP11-793H13.10	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	1	1	0	0
NPFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATF7	1730	1855	1917	4063	2613	1369	2913	3517	2519	3227	5239	1822	3370	6333	8995	5195	6687	6485	5738
RP11-793H13.3	0	0	0	0	0	0	3	8	1	11	2	15	0	0	1	1	2	0	7
ATP5G2	772	961	658	1420	1267	743	1378	3442	2335	1262	1526	87	1387	4892	4055	3441	5466	2733	4801
CALCOCO1	849	1209	1489	3044	4082	3998	3619	3751	2099	4047	2276	4966	1674	4306	3882	4307	3979	5995	3979
RP11-686F15.3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
RP11-686F15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC13-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012531.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOTAIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HOXC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RP11-834C11.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
HOXC-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC8	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
HOXC4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
AC012531.25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HOXC5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HOXC4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
RP11-834C11.3	0	0	1	0	0	0	22	6	0	0	6	0	0	1	0	0	0	2	0
RP11-834C11.6	1	0	0	0	0	0	2	10	7	15	3	0	0	1	0	2	0	0	0
RP11-834C11.4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0
RP11-834C11.11	0	0	0	0	0	0	1	5	10	11	1	0	0	1	0	2	0	5	0
RP11-834C11.10	0	0	0	0	1	0	2	1	0	2	0	0	1	1	0	2	1	2	0
RP11-834C11.8	0	0	0	0	0	0	4	2	0	3	0	3	0	1	0	0	1	2	0
SMUG1	24	63	27	357	317	163	168	368	159	371	85	113	192	470	445	304	543	438	388
CBX5	23387	23625	27930	75385	75623	52423	22008	38129	33065	22005	89051	36420	72294	106263	164156	68774	115581	6063	75220
RP11-968A15.2	0	0	0	0	11	3	190	132	99	26	77	53	38	53	47	58	31	51	56
HNRNPA1	43936	38947	34291	57121	137502	116346	68929	118630	91103	62188	126045	13925	145206	282947	277861	162725	267833	57902	206233
NFE2	1196	1015	691	799	3110	140	5	2	0	40	5	9712	2508	6578	5320	2146	10133	3131	3863
COPZ1	1215	837	1043	1623	3368	2991	2937	4810	3551	4428	5376	2044	2677	5836	7605	3830	5002	5769	5258
RP11-753H16.3	1	1	2	0	5	0	23	16	12	15	4	0	7	3	9	14	11	20	19
RP11-753H16.5	29	0	2	41	16	0	1	8	1	8	25	0	4	13	8	2	8	45	2
GPR84	50	0	50	0	17	5	1	0	1	1	3	10	16	4	66	1	2	441	1
ZNF385A	283	48	256	2033	4929	313	695	17	17	90	21	0	162	1029	700	495	2281	11796	790
ITGA5	2255	1128	1928	2063	4551	536	66	2481	1252	2453	1622	0	2767	4448	7397	4144	2568	10807	5436
LINC01154	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	3	0	0	3
GTSF1	199	480	599	913	1085	846	275	711	881	734	1711	159	880	2086	2945	1329	2399	388	1970
NCKAP1L	11811	13517	14043	33833	24378	51951	19158	18744	13681	25113	17159	212	20052	33455	57370	23027	24457	49389	29044
RP11-1049A21.2	3	16	18	67	91	105	297	258	237	338	166	0	194	311	376	278	171	393	384
PDE1B	307	6	79	167	67	1306	281	248	205	174	128	0	181	160	457	278	169	483	279
PPP1R1A	39	4	1	0	0	13	17	16	3	2	0	0	5	12	4	27	1	40	10
LACRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RP11-850F7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUCL1	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	1	0	0	1
TESPA1	585	1439	1470	2386	10273	1300	2094	24307	12426	5005	1321	920	5277	25988	6692	19163	14401	151	29041
RP11-616L12.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NEUROD4	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
OR9K2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-110A12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C70	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR6C68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AP1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR10P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-644F5.16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
METTL7B	3	73	196	222	13	91	12	0	0	2	3	0	89	140	672	92	26	13	60
ITGA7	8	54	171	525	10	310	1	8	3	7	1	0	24	115	220	20	3	11	23
RP11-644F5.10	155	74	166	506	337	616	251	180	136	133	133	34	175	298	634	294	190	575	324
BLOC1S1	55	78	53	188	94	290	167	342	242	268	107	103	256	572	765	190	570	1160	338
RDH5	8	16	1	44	25	21	36	11	6	53	24	18	20	31	45	26	26	85	19
CD63	1874	2117	2780	6606	28133	5710	1249	2420	3150	15966	1439	57	4610	23841	12152	4958	11542	17060	7704
RP11-644F5.11	0	4	36	172	86	1	31	17	32	155	11	0	32	69	101	62	117	108	77
GDF11	678	385	219	560	6012	421	577	1504	1089	1625	1308	41	644	4692	1337	870	4929	158	1429
SARNP	208	95	24	122	1115	77	312	468	348	374	523	88	111	723	432	224	914	129	335
RP11-762I7.5	0	0	0	0	5	4	10	14	8	10	3	0	3	31	9	4	6	5	10
ORMDL2	25	23	57	342	310	475	557	796	670	1259	965	517	474	714	906	354	623	1045	508
DNAJC14	1000	137	385	414	968	636	293	581	367	357	178	61	265	1200	715	339	620	500	726
MMP19	152	110	83	233	227	201	31	114	79	84	39	10	32	132	157	135	185	386	180
WIBG	224	163	209	275	519	313	756	1339	862	623	544	324	515	1027	1349	463	1277	1108	761
DGKA	1949	1016	756	3453	1951	1745	2803	23142	11726	1706	3733	273	1632	1546	3286	1934	1264	3900	1813
PMEL	17	57	9	0	238	0	24	246	110	11	25	5	17	38	38	32	22	54	45
CDK2	1045	607	919	1727	2778	2200	316	285	417	667	1431	2143	1403	3344	3417	1192	3396	261	1339
RP11-973D8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5B	2200	2376	3070	5809	9045	7808	8474	15214	11417	14657	6610	8733	6056	13025	15314	10326	11401	16236	11605
SUOX	407	386	80	172	1190	68	17	88	70	443	106	27	851	2113	2107	1241	2759	1286	1922
IKZF4	802	850	444	756	819	705	419	972	401	345	436	127	793	1348	1933	1536	959	944	1562
RP11-603J24.4	0	0	0	0	0	0	6	3	2	0	9	1	1	4	2	1	1	1	3
RPS26	2099	4972	5313	6690	4768	3070	5814	11247	5867	4516	2712	1126	4015	6256	7621	3198	6646	2733	4839
ERBB3	44	0	0	0	10	0	20	61	82	16	7	0	3	7	6	4	7	7	8
RP11-603J24.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PA2G4	8241	7704	7592	14192	11456	5128	3923	10208	8489	6988	9114	8922	11616	25377	40097	12505	33469	7782	17276
RP11-603J24.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL41	8383	10751	11080	19154	14522	11358	36011	75821	45956	19652	17277	5784	29527	59188	51537	41950	50539	21569	54620
ZC3H10	41	10	3	0	37	93	98	83	68	129	52	5	48	163	74	105	75	204	215
ESYT1	2876	3216	5029	11509	14806	7567	7391	24760	18299	13052	1458	126	6861	26479	18256	12399	35804	9593	18314
RP11-603J24.6	6	0	0	0	22	5	7	3	9	16	5	1	2	6	6	8	4	22	8
RP11-603J24.5	222	31	31	49	101	43	74	118	49	98	22	3	47	125	113	82	136	134	92
RP11-603J24.14	0	1	0	0	0	0	2	8	2	1	6	1	0	1	1	2	0	12	0
MYL6B	426	234	471	866	771	928	355	163	95	89	212	22	355	1215	825	612	837	99	810
MYL6	5262	5479	7405	15142	32933	28183	8766	19180	14300	22619	11718	10032	12646	26001	34140	12330	24701	38133	15743
SMARCC2	7110	6081	5518	11139	15135	8904	10476	10291	7105	9231	7332	3404	6977	13606	14874	11457	14668	9777	12657
RNF41	676	1115	2114	2638	3098	2313	4668	2385	1973	2113	1501	766	2564	4824	6359	3551	3493	5482	4014
NABP2	1644	1137	966	967	2770	2189	809	954	796	1168	1390	294	1323	3096	3514	1618	3067	967	2438
SLC39A5	0	2	0	0	4	0	4	2	5	2	4	0	2	1	3	1	2	7	0
ANKRD52	2881	1816	1944	5742	5405	2760	1006	2117	1385	1554	1174	206	1825	4498	5177	2158	5275	1415	3196
COQ10A	351	259	63	192	642	380	333	579	511	558	680	12	480	894	688	494	997	141	518
RP11-977G19.14	67	0	0	0	0	13	3	26	9	12	5	0	5	1	9	23	3	1	3
CS	7812	5828	6748	16636	16927	8817	8249	11546	7142	8672	10479	3590	13789	33289	45202	15826	30036	16974	18453
RP11-977G19.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-977G19.11	25	2	6	144	11	4	17	18	21	16	6	2	14	15	18	6	17	14	6
RP11-977G19.12	2	1	1	0	16	14	13	18	17	10	27	1	16	17	53	27	25	3	21
CNPY2	210	171	170	545	523	226	208	364	247	321	216	52	353	702	788	309	675	433	388
PAN2	1045	501	577	1270	2468	1348	1261	1596	1203	1152	1186	705	1976	2946	3982	1670	2893	2410	2130
IL23A	7	0	0	0	6	1	33	141	132	8	16	0	18	10	38	3	11	52	13
STAT2	1351	651	1370	3374	2978	4214	3914	4466	2700	3529	1656	167	1986	3546	5569	3182	2944	11715	3546
APOF	0	20	0	0	0	10	7	35	15	66	32	3	0	2	7	7	1	2	14
TIMELESS	1566	1464	1809	3218	7341	10059	1378	408	334	599	2791	1827	2885	5970	9418	1699	5872	512	1685
MIP	0	0	19	0	0	17	42	33	28	63	22	1	19	25	11	4	17	31	18
SPRYD4	283	282	347	217	670	367	533	885	613	444	386	129	735	1316	1715	1276	2096	459	1763
GLS2	191	40	33	178	477	61	465	1034	739	539	765	41	385	662	594	919	605	298	699
RBMS2	936	460	956	1033	694	438	150	360	427	712	652	2	951	1830	2651	2445	217	3106	2637
BAZ2A	6133	4706	4063	10510	8871	5782	16193	15624	10665	12259	12117	7170	5660	9295	11451	10486	7937	15513	12358
ATP5B	22300	22345	20993	39271	58939	34554	16126	28730	26324	25023	31198	19322	51821	110804	159516	49294	128656	75339	61593
PTGES3	667	388	494	903	2821	1245	3511	8382	6322	4857	8741	8422	5202	9548	10883	5617	11197	5096	7623
NACA	16607	16833	15021	26249	28732	27922	71470	154295	103075	42405	67560	15085	73959	156200	155316	137324	137860	86438	164539
PRIM1	916	1730	1425	3122	4107	2089	1169	3264	2893	1768	2380	5056	5448	9466	13206	4086	10482	693	5390
HSD17B6	0	3	0	0	35	8	64	28	26	0	21	57	53	24	53	16	20	0	16
SDR9C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RDH16	0	0	0	0	0	15	7	31	38	20	4	1	1	8	0	6	1	4	2
GPR182	0	0	2	0	23	3	1	22	19	10	0	0	4	0	2	2	2	7	26
HBCBP	0	0	0	0	4	0	12	3	17	7	0	0	1	1	5	0	0	2	6
ZBTB39	1575	986	654	1386	3526	3803	2328	2014	1832	1723	1827	396	2592	4848	4548	3404	3669	1479	4118
TAC3	0	0	0	0	0	0	0	1	0	0	0	244	0	0	0	0	1	1	0
MYO1A	12	0	0	0	0	0	13	22	16	2	0	12	0	6	7	1	0	91	12
TMEM194A	481	562	462	1596	2825	2599	1798	2407	1366	1766	4054	3885	3442	5301	7067	3452	7447	810	4006
NAB2	190	11	5	50	466	12	50	85	58	73	56	25	97	296	215	123	54	352	239
STAT6	2250	2604	3663	9014	3379	6045	7890	8561	5356	5827	1296	843	3559	6121	13839	6400	7307	25204	7964
LRP1	4	17	31	241	1327	197	73	528	242	205	3	38	38	118	386	937	25	78771	965
RP11-545N8.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	61	0
NXPH4	0	0	0	0	4	63	17	0	0	0	0	0	0	0	0	0	0	0	0
SHMT2	1962	1883	2374	3905	5333	2028	4427	2648	1102	974	820	147	3350	6753	8297	3371	7312	2939	4782
NDUFA4L2	0	0	0	0	0	1	5	11	0	1	11	1	1	2	6	1	0	1	5
STAC3	120	28	5	39	57	131	33	25	22	11	36	13	61	174	205	36	32	357	68
R3HDM2	1863	1490	1401	4174	4255	3095	4022	6254	3767	4048	2564	720	1951	4565	5663	3399	4621	7562	3922
RP11-123K3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126614.1	0	0	0	0	6	1	41	48	15	29	11	9	14	8	13	28	13	21	9
RP11-756H6.1	2	14	0	10	0	14	2	26	19	1	21	2	17	24	18	18	15	15	69
INHBC	0	17	0	0	19	127	1	16	11	5	0	0	33	22	25	10	15	1	52
INHBE	0	0	2	4	15	4	13	2	5	17	0	0	1	12	4	20	23	1	0
GLI1	55	13	2	303	58	142	155	44	40	78	10	0	38	42	51	44	4	47	86
ARHGAP9	5650	1936	1845	6454	1858	3871	1176	3802	2560	6094	846	6	1851	2357	3252	2365	1223	5028	3010
MARS	2109	960	1236	2806	6081	2419	1400	2698	1746	2296	1683	588	1942	4664	7547	1523	5298	3431	2556
DDIT3	70	33	49	0	269	96	185	219	150	123	48	9	105	304	159	313	181	456	322
MBD6	2085	1734	2168	3584	1823	2123	1025	1224	645	636	473	131	681	1752	2383	1919	1510	3014	2490
DCTN2	1089	707	1012	1612	3849	2450	2088	3313	2355	2141	1695	915	3142	7077	5070	4974	6446	5479	5896
KIF5A	39	5	8	0	149	14	9	102	94	20	0	29	48	217	25	1069	166	2	1213
PIP4K2C	11	156	64	339	2689	233	419	1305	1006	1826	6	479	542	1010	805	933	1179	764	990
DTX3	216	69	147	116	149	95	8	229	200	295	1	0	152	566	252	338	184	0	634
ARHGEF25	0	0	0	0	1	0	0	4	0	57	1	0	0	4	0	58	2	0	61
AC025165.8	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0
SLC26A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4GALNT1	0	0	0	0	6	0	0	0	1	0	0	0	0	3	0	1	0	0	1
OS9	2859	2633	1759	4240	4936	6912	1838	3026	2189	3156	1272	574	2556	6789	7435	3588	4288	12567	4659
RP11-571M6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP2	473	585	723	727	1728	491	613	1883	1334	1487	139	1	867	1418	1747	2454	1031	521	2818
AGAP2-AS1	22	0	6	0	4	1	1	4	7	1	0	0	0	6	3	2	2	5	1
TSPAN31	274	45	96	383	527	226	405	604	306	559	222	75	423	922	884	709	709	494	758
CDK4	645	891	1559	1492	3725	897	551	1141	906	1022	1017	490	3813	8822	10959	3478	12302	939	4689
MARCH9	154	23	62	780	453	1026	682	981	605	272	214	20	179	351	674	483	269	246	355
CYP27B1	372	23	2	0	55	178	2	40	16	1	4	2	32	81	171	51	144	10	64
METTL1	211	159	264	216	332	50	119	217	196	93	98	6	420	751	968	523	1287	135	746
METTL21B	529	433	172	201	1439	101	413	786	492	257	251	12	1072	2357	1596	2582	2787	924	3068
RP11-571M6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSFM	108	213	115	242	414	199	309	849	739	539	585	152	665	1135	1651	550	2087	530	904
AVIL	26	38	45	106	107	123	104	313	280	140	170	37	146	293	253	229	187	123	274
RP11-571M6.17	1	1	0	1	57	1	10	24	23	8	23	18	41	58	93	20	64	20	74
RP11-571M6.18	0	0	0	0	0	11	0	1	45	4	1	3	0	4	4	0	0	1	0
CTDSP2	1434	2211	2724	4254	10522	8804	7161	16855	10676	10492	7384	3835	9400	20571	17365	18850	15372	25282	23811
RP11-620J15.1	0	0	7	0	7	0	21	45	25	45	77	14	28	59	44	58	33	121	49
RP11-620J15.2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	10	1	0	15
RP11-620J15.3	654	1106	1401	2491	3344	2689	249	127	191	234	1285	237	2398	7221	4071	1361	8029	124	3465
XRCC6BP1	13	25	5	16	138	170	94	287	184	126	420	186	278	584	981	222	994	200	405
RP11-58A17.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-362K2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-767I20.1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
LRIG3	0	0	0	0	7	6	1	0	0	0	0	3	4	5	1	15	30	0	13
RP11-150C16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-272B17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-272B17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A7	452	461	486	694	1565	1091	4871	7726	6685	4162	845	345	2121	3983	7157	5188	1896	5592	6037
RP11-316A16.1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FAM19A2	351	105	177	211	618	135	534	847	463	344	497	1191	504	3017	1007	3178	2715	996	3849
USP15	3112	1595	1686	1813	4885	2526	9513	13873	8165	8273	6863	46640	4932	12697	12583	10550	16240	32705	11632
MON2	590	637	583	1218	2655	1381	8377	8639	6407	6805	4212	3303	3570	6299	7075	6066	6027	7157	6456
RP11-863H1.1	5	2	0	0	12	26	80	81	74	72	45	3	54	42	71	86	40	125	36
C12orf61	11	13	3	0	6	1	221	99	98	45	38	28	7	26	28	50	23	136	42
RP11-631N16.2	9	7	6	0	12	1	234	84	78	50	60	21	19	27	100	23	52	34	40
PPM1H	667	804	635	1996	3653	185	33	14	7	22	72	0	2249	20219	3849	12318	11232	1573	15729
RP11-848D3.5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1
AVPR1A	1	0	0	0	14	0	0	0	1	0	0	1	0	12	0	0	2	0	2
RP11-1022B3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPY19L2	390	73	76	80	272	28	120	32	129	4	11	29	495	744	605	1077	993	4	917
RP11-415I12.3	0	1	1	1	8	0	3	5	6	5	1	1	12	11	3	2	7	0	14
TMEM5	258	261	277	548	878	401	1040	1181	1044	710	529	51	1321	2013	2896	1507	2544	588	1905
TMEM5-AS1	0	5	1	1	1	0	0	1	2	0	0	0	7	5	9	7	4	1	16
SRGAP1	32	5	128	1	919	0	71	110	54	5	35	0	80	315	321	314	58	775	481
RP11-196H14.2	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	3	0	5	0
RP11-196H14.4	0	0	0	0	0	0	0	1	3	0	0	0	0	0	7	4	4	12	1
RP11-196H14.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
C12orf66	94	185	103	255	358	55	1209	1476	1258	784	212	33	755	1427	1606	1486	1353	326	1863
C12orf56	1	0	0	0	1	0	2	27	20	1	0	0	0	0	1	0	0	0	0
XPOT	3656	2670	2361	4539	8422	2801	3759	9410	7311	4524	4483	2989	8073	18732	23160	9848	18534	6490	11547
TBK1	282	147	287	280	1374	399	4284	2271	2429	5867	1064	1858	2267	3634	4161	2595	3509	4631	3145
RP11-439H13.2	0	0	0	21	0	0	0	0	0	1	5	2	0	0	3	0	0	3	0
RP11-338E21.1	0	0	0	0	0	0	0	26	7	20	0	0	0	0	5	0	0	11	2
RASSF3	1242	1004	1086	1857	2916	2277	4693	12701	8322	9445	2964	4	2842	2714	5484	2556	2457	23112	3283
RP11-338E21.3	1	0	0	0	0	0	10	29	4	10	1	0	0	3	2	1	1	36	3
